"Pincode","AreaCode","ProcessCode","HubZoneName","HubCity","HubState","COD","PrePaid","HasReversePickUpService"
"221503","","","North","HANDIA","UTTAR PRADESH","True","True","True"
"682511","","","South-2","VYPIN","KERALA","True","True","True"
"682509","","","South-2","VYPIN","KERALA","True","True","True"
"682505","","","South-2","VYPIN","KERALA","True","True","True"
"682503","","","South-2","VYPIN","KERALA","True","True","True"
"682502","","","South-2","VYPIN","KERALA","True","True","True"
"682501","","","South-2","VYPIN","KERALA","True","True","True"
"416121","RSC/Nandani","W/A-30/7A","West","NANDANI","MAHARASHTRA","True","True","True"
"480887","RSC/Lakhnadon","C/A-40/6C","Central","LAKHNADON","MADHYA PRADESH","True","True","True"
"480999","RSC/Lakhnadon","C/A-40/6C","Central","LAKHNADON","MADHYA PRADESH","True","True","True"
"480888","RSC/Lakhnadon","C/A-40/6C","Central","LAKHNADON","MADHYA PRADESH","True","True","True"
"843323","","","East","RUNNI SAIDPUR","BIHAR","True","True","True"
"843312","","","East","RUNNI SAIDPUR","BIHAR","True","True","True"
"843316","","","East","RUNNI SAIDPUR","BIHAR","True","True","True"
"843328","","","East","RUNNI SAIDPUR","BIHAR","True","True","True"
"854312","","","East","ARARIA","BIHAR","True","True","True"
"854311","","","East","ARARIA","BIHAR","True","True","True"
"787031","","","North East","LAKHIMPUR","ASSAM","True","True","True"
"787001","","","North East","LAKHIMPUR","ASSAM","True","True","True"
"574235","","","South-2","VITLA","KARNATAKA","True","True","True"
"676551","","","South-2","VALANCHERY","KERALA","True","True","True"
"676553","","","South-2","VALANCHERY","KERALA","True","True","True"
"679338","","","South-2","VALANCHERY","KERALA","True","True","True"
"676552","","","South-2","VALANCHERY","KERALA","True","True","True"
"785621","","","North East","GOLAGHAT","ASSAM","True","True","True"
"754209","","","East","CUTTACK","ORISSA","True","True","True"
"754207","","","East","CUTTACK","ORISSA","True","True","True"
"754202","","","East","CUTTACK","ORISSA","True","True","True"
"735301","","","East","MEKHLIGANJ","WEST BENGAL","True","True","True"
"735224","","","East","MAYNAGURI","WEST BENGAL","True","True","True"
"431124","","1","West","DHARUR","MAHARASHTRA","True","True",""
"431123","","","West","Kaij","MAHARASHTRA","True","True","True"
"465445","","","Central","Nalkheda","MADHYA PRADESH","True","True","True"
"493554","","","Central","BASNA","CHHATTISGARH","True","True","True"
"363530","","","West","Chotila","GUJARAT","True","True","True"
"363250","","","West","Chotila","GUJARAT","True","True","True"
"516203","","","South-1","CHAPADU","ANDHRA PRADESH","True","True","True"
"516362","","","South-1","CHAPADU","ANDHRA PRADESH","True","True","True"
"516356","","","South-1","CHAPADU","ANDHRA PRADESH","True","True","True"
"385575","","","West","Tharad","GUJARAT","True","True","True"
"385565","","","West","Tharad","GUJARAT","True","True","True"
"486887","RSC/Waidhan","C/A-40/5A","Central","WAIDHAN","MADHYA PRADESH","True","True","True"
"486888","RSC/Waidhan","C/A-40/5A","Central","WAIDHAN","MADHYA PRADESH","True","True","True"
"486889","","","Central","Singrauli","MADHYA PRADESH","True","True","True"
"413513","","","West","Chakur","MAHARASHTRA","True","True","True"
"473226","","","Central","GUNA","MADHYA PRADESH","True","True","True"
"458667","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"412220","","","West","RANJANGAON","MAHARASHTRA","True","True","True"
"412209","","","West","RANJANGAON","MAHARASHTRA","True","True","True"
"444302","","","Central","BALAPUR","MAHARASHTRA","True","True","True"
"497335","","","Central","BAIKUNTHPUR","CHHATTISGARH","True","True","True"
"414701","RSC/Daund","W/A-27/8A","West","DAUND","MAHARASHTRA","True","True","True"
"629602","","","South-2","PARAKKAI","TAMIL NADU","True","True","True"
"629601","","","South-2","PARAKKAI","TAMIL NADU","True","True","True"
"207248","","","North","PATIYALI","UTTAR PRADESH","True","True","True"
"207247","","","North","JAITHRA","UTTAR PRADESH","True","True",""
"207246","","","North","PATIYALI","UTTAR PRADESH","True","True","True"
"207245","","","North","KASGANJ","UTTAR PRADESH","True","True","True"
"207244","","","North","JAITHRA","UTTAR PRADESH","True","True",""
"207243","","","North","PATIYALI","UTTAR PRADESH","True","True","True"
"207242","","","North","PATIYALI","UTTAR PRADESH","True","True","True"
"207241","","","North","KASGANJ","UTTAR PRADESH","True","True","True"
"743442","","","East","BOKCHORA","WEST BENGAL","True","True","True"
"743425","","","East","BOKCHORA","WEST BENGAL","True","True","True"
"743456","","","East","BOKCHORA","WEST BENGAL","True","True","True"
"822124","","","East","GARHWA","JHARKHAND","True","True","True"
"822114","","","East","GARHWA","JHARKHAND","True","True","True"
"743290","","","East","GOPALNAGAR","WEST BENGAL","True","True","True"
"741223","","","East","GOPALNAGAR","WEST BENGAL","True","True","True"
"743710","","","East","GOPALNAGAR","WEST BENGAL","True","True","True"
"833106","","","East","MANOHARPUR","JHARKHAND","True","True","True"
"833104","","","East","MANOHARPUR","JHARKHAND","True","True","True"
"509104","","","South-1","PEBBAIR","TELANGANA","True","True","True"
"509381","","","South-1","KOTHAKOTA","TELANGANA","True","True","True"
"412404","RSC/Rajgurunagar","W/A-27/11B","West","RAJGURUNAGAR","MAHARASHTRA","True","True","True"
"424202","RSC/Pachora","W/A-29/13C","West","PACHORA","MAHARASHTRA","True","True","True"
"431702","RSC/Akhadabalapur","W/A-31/13A","West","Akhadabalapur","MAHARASHTRA","True","True","True"
"492109","","","Central","GARIYABANDH","CHHATTISGARH","True","True","True"
"493996","","","Central","GARIYABANDH","CHHATTISGARH","True","True","True"
"431705","","","West","AUNDHA NAGNATH","MAHARASHTRA","True","True","True"
"127045","RSC/Tosham","N/A-02/6B","North","TOSHAM","HARYANA","True","True","True"
"185152","RSC/Nowshera","N/A-15/5C","North","NOWSHERA","JAMMU AND KASHMIR","True","True","True"
"136117","RSC/Narwana","N/A-02/8C","North","NARWANA","HARYANA","True","True","True"
"503102","RSC/Kamareddy","S1/A-47/22C","South-1","Kamareddy","TELANGANA","True","True","True"
"503110","RSC/Kamareddy","S1/A-47/22C","South-1","Kamareddy","TELANGANA","True","True","True"
"503101","RSC/Kamareddy","S1/A-47/22C","South-1","Kamareddy","TELANGANA","True","True","True"
"503123","RSC/Kamareddy","S1/A-47/22C","South-1","Kamareddy","TELANGANA","True","True","True"
"136042","RSC/Kaithal","N/A-02/7C","North","Kaithal","HARYANA","True","True","True"
"136026","RSC/Kaithal","N/A-02/7C","North","Kaithal","HARYANA","True","True","True"
"306701","RSC/Falna","N/A-11/16A","North","PALI","RAJASTHAN","True","True","True"
"523165","RSC/Chirala","S1/A-50/3B","South-1","Chirala","ANDHRA PRADESH","True","True","True"
"721127","RSC/Chandrakona Road","E/A-80/19A","East","CHANDRAKONA","WEST BENGAL","True","True","True"
"721128","RSC/Chandrakona Road","E/A-80/19A","East","CHANDRAKONA","WEST BENGAL","True","True","True"
"721132","RSC/Chandrakona Road","E/A-80/19A","East","CHANDRAKONA","WEST BENGAL","True","True","True"
"342037","RSC/Banar","N/A-11/16B","North","JODHPUR","RAJASTHAN","True","True","True"
"141205","","","North","DEHLON","PUNJAB","True","True","True"
"141203","","","North","DEHLON","PUNJAB","True","True","True"
"141202","","","North","DEHLON","PUNJAB","True","True","True"
"142029","","","North","DEHLON","PUNJAB","True","True","True"
"141204","","","North","DEHLON","PUNJAB","True","True","True"
"503219","","","South-1","DOODGAON","TELANGANA","True","True","True"
"503218","","","South-1","DOODGAON","TELANGANA","True","True","True"
"782412","","","North East","NAGAON","ASSAM","True","True","True"
"782104","","","North East","NAGAON","ASSAM","True","True","True"
"782105","","","North East","NAGAON","ASSAM","True","True","True"
"507167","","","South-1","TALLADA","TELANGANA","True","True","True"
"828120","","","East","BALIAPUR","JHARKHAND","True","True","True"
"828107","","","East","BALIAPUR","JHARKHAND","True","True","True"
"788102","","","North East","FULERTAL","ASSAM","True","True","True"
"788101","","","North East","JIRIBAM","MANIPUR","True","True","True"
"788104","","","North East","JIRIBAM","MANIPUR","True","True","True"
"788098","","","North East","FULERTAL","ASSAM","True","True","True"
"788107","","","North East","FULERTAL","ASSAM","True","True","True"
"788126","","","North East","FULERTAL","ASSAM","True","True","True"
"788106","","","North East","FULERTAL","ASSAM","True","True","True"
"788103","","","North East","FULERTAL","ASSAM","True","True","True"
"534456","RSC/Aswaraopeta","S1/A-52/3C","South-1","ASWARAOPETA","TELANGANA","True","True","True"
"534462","RSC/Chintalapudi","S1/A-52/4A","South-1","CHINTALAPUDI","ANDHRA PRADESH","True","True","True"
"534461","RSC/Chintalapudi","S1/A-52/4A","South-1","CHINTALAPUDI","ANDHRA PRADESH","True","True","True"
"799022","IXA/BJL","NE/A-94/5A","North East","AGARTALA","TRIPURA","True","True","True"
"532203","RSC/Tekkali","S1/A-51/5C","South-1","TEKKALI","ANDHRA PRADESH","True","True","True"
"509144","RSC/Shanthinagar1","S1/A-48/5A","South-1","SHANTHINAGAR","TELANGANA","True","True","True"
"732204","RSC/Ratua","","East","RATUA","WEST BENGAL","True","True","True"
"382255","RSC/Ranpur","W/A-24/12C","West","RANPUR","GUJARAT","True","True","True"
"363415","RSC/Ranpur","W/A-24/12C","West","RANPUR","GUJARAT","True","True","True"
"363610","RSC/Ranpur","W/A-24/12C","West","RANPUR","GUJARAT","True","True","True"
"532460","","","South-1","PALAKONDA","ANDHRA PRADESH","True","True","True"
"521390","RSC/Nidumolu","S1/A-50/11A","South-1","PAMARRU","ANDHRA PRADESH","True","True","True"
"521138","RSC/Nidumolu","S1/A-50/11A","South-1","PAMARRU","ANDHRA PRADESH","True","True","True"
"521132","RSC/Nidumolu","S1/A-50/11A","South-1","PAMARRU","ANDHRA PRADESH","True","True","True"
"521183","RSC/Nandigana1","S1/A-50/8C","South-1","NANDIGAMA","ANDHRA PRADESH","True","True","True"
"521190","RSC/Nandigana1","S1/A-50/8C","South-1","NANDIGAMA","ANDHRA PRADESH","True","True","True"
"458664","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"229120","RSC/Lalganj","N/A-07/5A","North","LALGANJ","UTTAR PRADESH","True","True","True"
"766102","RSC/Kesinga","E/A-77/10B","East","KESINGA","ORISSA","True","True","True"
"766101","RSC/Kesinga","E/A-77/10B","East","KESINGA","ORISSA","True","True","True"
"732127","RSC/Dhulian","E/A-80/15B","East","DHULIAN","WEST BENGAL","True","True","True"
"781127","","","North East","GOALPARA","ASSAM","True","True","True"
"470223","","","Central","DEORI","MADHYA PRADESH","True","True","True"
"415714","RSC/Dapoli","W/A-22/6C","West","Dapoli","MAHARASHTRA","True","True","True"
"415713","RSC/Dapoli","W/A-22/6C","West","Dapoli","MAHARASHTRA","True","True","True"
"762024","RSC/Boudh","E/A-77/14C","East","BOUDH","ORISSA","True","True","True"
"762015","RSC/Boudh","E/A-77/14C","East","BOUDH","ORISSA","True","True","True"
"762013","RSC/Boudh","E/A-77/14C","East","BOUDH","ORISSA","True","True","True"
"483113","","","Central","GARHA","MADHYA PRADESH","True","True","True"
"487118","","","Central","GOTEGAON","MADHYA PRADESH","True","True","True"
"767020","RSC/Balangir1","E/A-77/5C","East","BALANGIR","ORISSA","True","True","True"
"445109","RSC/Arni","C/A-38/18A","Central","ARNI","MAHARASHTRA","True","True","True"
"445105","RSC/Arni","C/A-38/18A","Central","ARNI","MAHARASHTRA","True","True","True"
"804407","","","East","ISLAMPUR BH","BIHAR","True","True","True"
"801301","","","East","ISLAMPUR BH","BIHAR","True","True","True"
"801303","","","East","ISLAMPUR BH","BIHAR","True","True","True"
"695527","","","South-2","VIZHINJAM","KERALA","True","True","True"
"695523","","","South-2","VIZHINJAM","KERALA","True","True","True"
"695522","","","South-2","VIZHINJAM","KERALA","True","True","True"
"695521","","","South-2","VIZHINJAM","KERALA","True","True","True"
"231225","","","North","RENUKOOT","UTTAR PRADESH","True","True","True"
"231217","","","North","RENUKOOT","UTTAR PRADESH","True","True","True"
"782462","","","North East","DIPHU","ASSAM","True","True","True"
"782460","","","North East","DIPHU","ASSAM","True","True","True"
"572119","","","South-2","CHIKKANAYAKANAHALLI","KARNATAKA","True","True","True"
"572218","","","South-2","CHIKKANAYAKANAHALLI","KARNATAKA","True","True","True"
"683502","","","South-2","MUPPATHADAM","KERALA","True","True","True"
"458883","","","Central","MANDSAUR","MADHYA PRADESH","True","True","True"
"441809","","","Central","PALANDUR","MAHARASHTRA","True","True","True"
"441805","","","Central","PALANDUR","MAHARASHTRA","True","True","True"
"497226","","","Central","BISHRAMPUR","CHHATTISGARH","True","True","True"
"495555","","","Central","BILASPUR","CHHATTISGARH","True","True","True"
"493114","","","Central","TILDA","CHHATTISGARH","True","True","True"
"572114","","","South-2","CHIKKANAYAKANAHALLI","KARNATAKA","True","True","True"
"572214","","","South-2","CHIKKANAYAKANAHALLI","KARNATAKA","True","True","True"
"416418","","","West","KAVATHE MAHAKAL","MAHARASHTRA","True","True","True"
"416405","","","West","KAVATHE MAHAKAL","MAHARASHTRA","True","True","True"
"466114","","","Central","ASHTA","MADHYA PRADESH","True","True","True"
"629855","","","South-2","KADUKKARAI","TAMIL NADU","True","True","True"
"629902","","","South-2","KADUKKARAI","TAMIL NADU","True","True","True"
"629852","","","South-2","KADUKKARAI","TAMIL NADU","True","True","True"
"629854","","","South-2","KADUKKARAI","TAMIL NADU","True","True","True"
"629851","","","South-2","KADUKKARAI","TAMIL NADU","True","True","True"
"176024","","","North","NAGROTA SURIYAN","HIMACHAL PRADESH","True","True","True"
"176027","","","North","NAGROTA SURIYAN","HIMACHAL PRADESH","True","True","True"
"210120","","","North","BANDA","UTTAR PRADESH","True","True","True"
"210001","","","North","BANDA","UTTAR PRADESH","True","True","True"
"396325","","","West","BILIMORA","GUJARAT","True","True","True"
"396380","","","West","BILIMORA","GUJARAT","True","True","True"
"396321","","","West","BILIMORA","GUJARAT","True","True","True"
"425442","","","West","Borad","MAHARASHTRA","True","True","True"
"425424","","","West","Borad","MAHARASHTRA","True","True","True"
"425432","","","West","Borad","MAHARASHTRA","True","True","True"
"451881","","","West","Borad","MAHARASHTRA","True","True","True"
"571423","rsc/KRpete","S2/A-59/1C","South-2","KR PETE","KARNATAKA","True","True","True"
"573135","RSC/Channarayapatna2","S2/A-59/2B","South-2","CHANNARAYAPATNA","KARNATAKA","True","True","True"
"796006","RSC/Chhawlhhum","NE/A-94/13B","North East","AIZAWL","MIZORAM","True","True","True"
"796003","RSC/Chhawlhhum","NE/A-94/13B","North East","AIZAWL","MIZORAM","True","True","True"
"796002","RSC/Chhawlhhum","NE/A-94/13B","North East","AIZAWL","MIZORAM","True","True","True"
"522437","RSC/Piduguralla","S1/A-50/10A","South-1","PIDUGURALLA","ANDHRA PRADESH","True","True","True"
"522614","RSC/Piduguralla","S1/A-50/10A","South-1","PIDUGURALLA","ANDHRA PRADESH","True","True","True"
"507168","","","South-1","ENKOOR","TELANGANA","True","True","True"
"141419","","","North","DEHLON","PUNJAB","True","True","True"
"141118","","","North","DEHLON","PUNJAB","True","True","True"
"507303","","","South-1","MANDALAPALLY","TELANGANA","True","True","True"
"507306","","","South-1","MANDALAPALLY","TELANGANA","True","True","True"
"767037","","","East","SINDHEKELA","ORISSA","True","True","True"
"767032","","","East","SAINTALA","ORISSA","True","True","True"
"767035","","","East","SINDHEKELA","ORISSA","True","True","True"
"767033","","","East","TITLAGARH","ORISSA","True","True","True"
"755024","","","East","CHANDIKHOLE","ORISSA","True","True","True"
"755008","","","East","CHANDIKHOLE","ORISSA","True","True","True"
"754024","","","East","CHANDIKHOLE","ORISSA","True","True","True"
"754296","","","East","CHANDIKHOLE","ORISSA","True","True","True"
"755044","","","East","CHANDIKHOLE","ORISSA","True","True","True"
"853204","","","East","NAUGACHIA","BIHAR","True","True","True"
"177203","","","North","AMB","HIMACHAL PRADESH","True","True","True"
"177202","","","North","AMB","HIMACHAL PRADESH","True","True","True"
"177208","","","North","AMB","HIMACHAL PRADESH","True","True","True"
"177207","","","North","AMB","HIMACHAL PRADESH","True","True","True"
"177206","","","North","AMB","HIMACHAL PRADESH","True","True","True"
"177201","","","North","AMB","HIMACHAL PRADESH","True","True","True"
"175040","","","North","DHARAMPUR","HIMACHAL PRADESH","True","True","True"
"175007","","","North","SARKAGHAT","HIMACHAL PRADESH","True","True","True"
"175037","","","North","SARKAGHAT","HIMACHAL PRADESH","True","True","True"
"175042","","","North","SARKAGHAT","HIMACHAL PRADESH","True","True","True"
"175024","","","North","SARKAGHAT","HIMACHAL PRADESH","True","True","True"
"205265","","","North","MAINPURI","UTTAR PRADESH","True","True","True"
"205247","","","North","MAINPURI","UTTAR PRADESH","True","True","True"
"205268","","","North","MAINPURI","UTTAR PRADESH","True","True","True"
"205264","","","North","MAINPURI","UTTAR PRADESH","True","True","True"
"205001","","","North","MAINPURI","UTTAR PRADESH","True","True","True"
"801308","","","East","HILSA","BIHAR","True","True","True"
"801305","","","East","HILSA","BIHAR","True","True","True"
"801302","","","East","HILSA","BIHAR","True","True","True"
"131023","","","North","Kundli","HARYANA","True","True","True"
"844119","","","East","SARAI","BIHAR","True","True","True"
"844117","","","East","SARAI","BIHAR","True","True","True"
"844114","","","East","SARAI","BIHAR","True","True","True"
"844125","","","East","SARAI","BIHAR","True","True","True"
"754037","","","East","CUTTACK","ORISSA","True","True","True"
"754032","","","East","CUTTACK","ORISSA","True","True","True"
"460443","","","Central","GHORADONGARI","MADHYA PRADESH","True","True","True"
"811311","","","East","LAKHISARAI","BIHAR","True","True","True"
"781329","","","North East","BARPETA","ASSAM","True","True","True"
"781328","","","North East","BARPETA","ASSAM","True","True","True"
"799144","","","North East","AGARTALA","TRIPURA","True","True","True"
"799156","","","North East","AGARTALA","TRIPURA","True","True","True"
"799159","","","North East","AGARTALA","TRIPURA","True","True","True"
"799155","","","North East","AGARTALA","TRIPURA","True","True","True"
"785615","","","North East","BOKAKHAT","ASSAM","True","True","True"
"785609","","","North East","BOKAKHAT","ASSAM","True","True","True"
"785612","","","North East","BOKAKHAT","ASSAM","True","True","True"
"782136","","","North East","KALIABOR","ASSAM","True","True","True"
"784101","RSC/Balipara","NE/A-94/14A","North East","BALIPARA","ASSAM","True","True","True"
"464886","","","Central","SILWANI","MADHYA PRADESH","True","True","True"
"431114","RSC/Sillod1","W/A-29/8A","West","SILLOD","MAHARASHTRA","True","True","True"
"431113","RSC/Sillod1","W/A-29/8A","West","SILLOD","MAHARASHTRA","True","True","True"
"534331","RSC/Peravalli","S1/A-53/1C","South-1","PERAVALLI","ANDHRA PRADESH","True","True","True"
"382150","RSC/Patadi","W/A-24/12A","West","PATADI","GUJARAT","True","True","True"
"481768","RSC/Nainpur","C/A-40/7C","Central","NAINPUR","MADHYA PRADESH","True","True","True"
"481668","RSC/Nainpur","C/A-40/7C","Central","NAINPUR","MADHYA PRADESH","True","True","True"
"480994","RSC/Nainpur","C/A-40/7C","Central","NAINPUR","MADHYA PRADESH","True","True","True"
"413248","RSC/Mohol","W/A-31/12C","West","MOHOL","MAHARASHTRA","True","True","True"
"413214","RSC/Mohol","W/A-31/12C","West","MOHOL","MAHARASHTRA","True","True","True"
"360520","RSC/Jamjodhpur","W/A-32/24B","West","JAMJODHPUR","GUJARAT","True","True","True"
"360480","RSC/Jamjodhpur","W/A-32/24B","West","JAMJODHPUR","GUJARAT","True","True","True"
"797115","RSC/Chumukedima","NE/A-94/16A","North East","CHUMUKIDIMA","NAGALAND","True","True","True"
"518217","","S1/A-48/7C","South-1","BETHAMCHERLA","ANDHRA PRADESH","True","True","True"
"518598","","S1/A-48/7C","South-1","BETHAMCHERLA","ANDHRA PRADESH","True","True","True"
"518510","RSC/Allagadda","S1/A-48/2B","South-1","ALLAGADDA","ANDHRA PRADESH","True","True","True"
"848127","RSC/Samastipur","E/A-84/1A","East","SAMASTIPUR","BIHAR","True","True","True"
"814147","","","East","GODDA","JHARKHAND","True","True","True"
"814154","","","East","GODDA","JHARKHAND","True","True","True"
"814133","","","East","GODDA","JHARKHAND","True","True","True"
"797106","RSC/Chumukedima","NE/A-94/16A","North East","CHUMUKIDIMA","NAGALAND","True","True","True"
"628704","RSC/Thiruchendur","S2/A-68/2C","South-2","THIRUCHENDUR","TAMIL NADU","True","True","True"
"628616","RSC/Thiruchendur","S2/A-68/2C","South-2","THIRUCHENDUR","TAMIL NADU","True","True","True"
"628617","RSC/Thiruchendur","S2/A-68/2C","South-2","THIRUCHENDUR","TAMIL NADU","True","True","True"
"627657","RSC/Thiruchendur","S2/A-68/2C","South-2","THIRUCHENDUR","TAMIL NADU","True","True","True"
"628612","RSC/Thiruchendur","S2/A-68/2C","South-2","THIRUCHENDUR","TAMIL NADU","True","True","True"
"628613","RSC/Thiruchendur","S2/A-68/2C","South-2","THIRUCHENDUR","TAMIL NADU","True","True","True"
"628601","RSC/Thiruchendur","S2/A-68/2C","South-2","THIRUCHENDUR","TAMIL NADU","True","True","True"
"628211","RSC/Thiruchendur","S2/A-68/2C","South-2","THIRUCHENDUR","TAMIL NADU","True","True","True"
"628207","RSC/Thiruchendur","S2/A-68/2C","South-2","THIRUCHENDUR","TAMIL NADU","True","True","True"
"504202","","S1/A-47/18B","South-1","NIRMAL","TELANGANA","True","True","True"
"504293","","","South-1","ASIFABAD","TELANGANA","True","True","True"
"695547","","","South-2","TRIVANDRUM","KERALA","True","True","True"
"627106","","","South-2","ANJUGRAMAM","TAMIL NADU","True","True","True"
"627114","","","South-2","ANJUGRAMAM","TAMIL NADU","True","True","True"
"627116","","","South-2","NAGERCOIL","TAMIL NADU","True","True","True"
"627127","","","South-2","ANJUGRAMAM","TAMIL NADU","True","True","True"
"629401","","","South-2","ANJUGRAMAM","TAMIL NADU","True","True","True"
"629402","","","South-2","ANJUGRAMAM","TAMIL NADU","True","True","True"
"629403","","","South-2","ANJUGRAMAM","TAMIL NADU","True","True","True"
"629703","","","South-2","ANJUGRAMAM","TAMIL NADU","True","True","True"
"508247","NLG","S1/A-47/12B","South-1","Nalgonda","TELANGANA","True","True","True"
"470226","","","Central","DEORI","MADHYA PRADESH","True","True","True"
"441209","","","Central","KURKHUDE","MAHARASHTRA","True","True","True"
"493889","","","Central","GARIYABANDH","CHHATTISGARH","True","True","True"
"847223","","","East","BENIPATTI","BIHAR","True","True","True"
"843326","","","East","PUPRI","BIHAR","True","True","True"
"843333","","","East","PUPRI","BIHAR","True","True","True"
"843320","","","East","PUPRI","BIHAR","True","True","True"
"722152","","","East","RATANPUR","WEST BENGAL","True","True","True"
"722156","","","East","RATANPUR","WEST BENGAL","True","True","True"
"722151","","","East","RATANPUR","WEST BENGAL","True","True","True"
"722149","","","East","RATANPUR","WEST BENGAL","True","True","True"
"507122","","","South-1","YELLANDU","TELANGANA","True","True","True"
"507123","","","South-1","YELLANDU","TELANGANA","True","True","True"
"507124","","","South-1","YELLANDU","TELANGANA","True","True","True"
"517620","","","South-1","VENKATAGIRI","ANDHRA PRADESH","True","True","True"
"524134","","","South-1","VENKATAGIRI","ANDHRA PRADESH","True","True","True"
"783130","","","North East","GOALPARA","ASSAM","True","True","True"
"783123","","","North East","GOALPARA","ASSAM","True","True","True"
"781135","","","North East","GOALPARA","ASSAM","True","True","True"
"814151","","","East","HANSDIHA","JHARKHAND","True","True","True"
"814153","","","East","HANSDIHA","JHARKHAND","True","True","True"
"835210","","","East","KHUNTI","JHARKHAND","True","True","True"
"835216","","","East","KHUNTI","JHARKHAND","True","True","True"
"501502","","","South-1","PARGI","TELANGANA","True","True","True"
"799278","","","North East","AMBASA","TRIPURA","True","True","True"
"799204","","","North East","AMBASA","TRIPURA","True","True","True"
"799289","","","North East","AMBASA","TRIPURA","True","True","True"
"638454","","","South-2","SATHYAMANGALAM","TAMIL NADU","True","True","True"
"638451","","","South-2","SATHYAMANGALAM","TAMIL NADU","True","True","True"
"638503","","","South-2","SATHYAMANGALAM","TAMIL NADU","True","True","True"
"638402","","","South-2","SATHYAMANGALAM","TAMIL NADU","True","True","True"
"638401","","","South-2","SATHYAMANGALAM","TAMIL NADU","True","True","True"
"505501","","","South-1","GANGADHARA","TELANGANA","True","True","True"
"505524","","","South-1","GANGADHARA","TELANGANA","True","True","True"
"505531","","","South-1","GANGADHARA","TELANGANA","True","True","True"
"505445","","","South-1","GANGADHARA","TELANGANA","True","True","True"
"176302","","","North","CHOWARI","HIMACHAL PRADESH","True","True","True"
"562120","","","South-2","MAGADI","KARNATAKA","True","True","True"
"207123","","","North","KASGANJ","UTTAR PRADESH","True","True","True"
"326517","RSC/Ramganj Mandi","N/A-11/4C","North","RAMGANJ MANDI","RAJASTHAN","True","True","True"
"326520","RSC/Ramganj Mandi","N/A-11/4C","North","RAMGANJ MANDI","RAJASTHAN","True","True","True"
"141126","RSC/Machiwara","N/A-13/10C","North","MACHIWARA","PUNJAB","True","True","True"
"141124","RSC/Machiwara","N/A-13/10C","North","MACHIWARA","PUNJAB","True","True","True"
"141113","RSC/Machiwara","N/A-13/10C","North","MACHIWARA","PUNJAB","True","True","True"
"148029","RSC/Lehragaga","N/A-14/3B","North","LEHRAGAGA","PUNJAB","True","True","True"
"743373","","","East","GANGASAGAR","WEST BENGAL","True","True","True"
"743357","RSC/Kakdweep","E/A-80/19B","East","KAKDWIP","WEST BENGAL","True","True","True"
"148034","RSC/Dhuri","N/A-12/7A","North","Dhuri","PUNJAB","True","True","True"
"416804","RSC/Devgad","W/A-27/17C","West","DEVGAD","MAHARASHTRA","True","True","True"
"799212","","","North East","AGARTALA","TRIPURA","True","True","True"
"799211","","","North East","AGARTALA","TRIPURA","True","True","True"
"799281","","","North East","AGARTALA","TRIPURA","True","True","True"
"799282","","","North East","AGARTALA","TRIPURA","True","True","True"
"799277","","","North East","AGARTALA","TRIPURA","True","True","True"
"799279","","","North East","AGARTALA","TRIPURA","True","True","True"
"799280","","","North East","AGARTALA","TRIPURA","True","True","True"
"576215","","","South-2","Cherkady","KARNATAKA","True","True","True"
"785675","","","North East","MORAN","ASSAM","True","True","True"
"785669","","","North East","MORAN","ASSAM","True","True","True"
"785670","","","North East","MORAN","ASSAM","True","True","True"
"484886","","","Central","RAJENDRAGRAM","MADHYA PRADESH","True","True","True"
"444801","AMV","C/A-38/8C","Central","AMRAVATI","MAHARASHTRA","True","True","True"
"627109","","","South-2","NAGERCOIL","TAMIL NADU","True","True","True"
"629302","","","South-2","NAGERCOIL","TAMIL NADU","True","True","True"
"629303","","","South-2","NAGERCOIL","TAMIL NADU","True","True","True"
"629304","","","South-2","NAGERCOIL","TAMIL NADU","True","True","True"
"629305","","","South-2","NAGERCOIL","TAMIL NADU","True","True","True"
"627105","","","South-2","NAGERCOIL","TAMIL NADU","True","True","True"
"629301","","","South-2","NAGERCOIL","TAMIL NADU","True","True","True"
"523186","","","South-1","MEDARAMETLA","ANDHRA PRADESH","True","True","True"
"523213","","","South-1","MEDARAMETLA","ANDHRA PRADESH","True","True","True"
"523212","","","South-1","MEDARAMETLA","ANDHRA PRADESH","True","True","True"
"230132","","","North","RANIGUNJ UP","UTTAR PRADESH","True","True","True"
"230128","","","North","JETHWARA","UTTAR PRADESH","True","True","True"
"230129","","","North","JETHWARA","UTTAR PRADESH","True","True","True"
"583229","","","South-2","KARATAGI","KARNATAKA","True","True","True"
"583282","","","South-2","SIDDAPUR","KARNATAKA","True","True","True"
"686634","","","South-2","KOOTHATTUKULAM","KERALA","True","True","True"
"686636","","","South-2","KOOTHATTUKULAM","KERALA","True","True","True"
"682311","","","South-2","KOLENCHERY","KERALA","True","True","True"
"682310","","","South-2","KOLENCHERY","KERALA","True","True","True"
"680571","","","South-2","EDAMUTTAM","KERALA","True","True","True"
"680564","","","South-2","EDAMUTTAM","KERALA","True","True","True"
"680691","","","South-2","EDAMUTTAM","KERALA","True","True","True"
"680703","","","South-2","EDAMUTTAM","KERALA","True","True","True"
"680619","","","South-2","MANALUR","KERALA","True","True","True"
